"","line","content"
"608",608,"                                          ALGREN"
"609",609,"                          What do they want?"
"610",610,"                                           GRAHAM"
"611",611,"                          Same thing your country wants. Most favored"
"612",612,"                          nation status."
"613",613,"                                          ALGREN"
"614",614,"                          How long have you been in Japan?"
"615",615,"                                               GRAHAM"
"616",616,"                          Oh, western time quickly loses its meaning here"
"617",617,"                          ... I first came as part of the British legation in 1"
"618",618,"                          But I was soon relieved of m y position, as a result"
"619",619,"                          of various...disagreements with the"
"620",620,"                          Crown's attitude toward the locals."
"621",621,"Omura separates himself from his entourage and approaches."
"622",622,"                                             OMURA"
"623",623,"                          Gentlemen. I hope you are enjoying a taste of"
"624",624,"                          home."
"625",625,"                                           ALGREN"
"626",626,"                          I've done with worse, believe me."
"627",627,"                                             OMURA"
"628",628,"                          America has much to offer us, though. Its'"
"629",629,"                          industry and ingenuity are without peer."
"630",630,"                                   (ingratiating)"
"631",631,"                          I have spoken to the Emperor about you. He is"
"632",632,"                          interested in the most modem theories of warfare."
"633",633,"                                             ALGREN"
